Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
D;T+D+H DORF SOL OFT X 6 ML;;5145122;7798103390595;PHARMADORF;169,48;0;1;0;0
D;T3 MONTPELLIER 20 MG CPR X 30;;6464682;7795378005698;MONTPELLIER;1000,17;0;0;0;0
D;T3 MONTPELLIER 5 MG CPR X 30;;6559132;7795378005940;MONTPELLIER;519,23;0;0;0;0
D;T4 MONTPELLIER 100 MG CPR X 50;11919;3367601;7795378001324;MONTPELLIER;551,00;0;0;0;0
D;T4 MONTPELLIER 112 MG CPR X 50;39846;5143661;7795378003731;MONTPELLIER;736,15;0;0;0;0
D;T4 MONTPELLIER 125 CPR RAN X 50;33627;5143711;7795378002420;MONTPELLIER;781,14;0;0;0;0
D;T4 MONTPELLIER 137 MG CPR X 50;39847;5143871;7795378003748;MONTPELLIER;854,42;0;0;0;0
D;T4 MONTPELLIER 150 CPR RAN X 50;15331;3855692;7795378001508;MONTPELLIER;864,78;0;0;0;0
D;T4 MONTPELLIER 175 MG CPR X 50;39848;5143921;7795378003755;MONTPELLIER;926,74;0;0;0;0
D;T4 MONTPELLIER 200 CPR RAN X 50;33628;5148391;7795378002444;MONTPELLIER;952,92;0;0;0;0
D;T4 MONTPELLIER 25 CPR RAN X 50;;6464551;7795378005681;MONTPELLIER;359,76;0;0;0;0
D;T4 MONTPELLIER 50 CPR RAN X 50;33625;3994111;7795378002710;MONTPELLIER;381,90;0;0;0;0
D;T4 MONTPELLIER 75 CPR RAN X 50;33626;5143501;7795378002406;MONTPELLIER;462,61;0;0;0;0
D;T4 MONTPELLIER 88 MG CPR X 50;39845;4897331;7795378003724;MONTPELLIER;489,38;0;0;0;0
D;TABCIN COMTO CAP X 12;15702;3949581;7793640214977;BAYER;183,08;0;0;0;0
D;TABCIN COMTO CAP X 20;15703;3949582;7793640214960;BAYER;297,62;0;0;0;0
D;TABCIN D CAP X 20;43400;4199881;7793640211365;BAYER;174,80;0;0;0;0
D;TABCIN PLUS RAP ACCION CAP X 20;;9983796;7793640003328;BAYER;249,00;0;0;0;0
D;TABE 60 MG CPR X 20;;6286713;7792175009447;BERNABO;601,97;0;0;0;0
D;TABTIL 150 MG CPR X 1;;6046131;7792234000309;CRAVERI;1398,32;0;0;0;0
D;TABTIL 150 MG CPR X 3;;6046132;7792234000415;CRAVERI;2106,66;0;0;0;0
D;TACARDIA  50 MG CPR X 30;20535;4297712;7795348002320;RICHMOND;718,15;0;0;0;0
D;TACARDIA 100 MG CPR X 28;;5831138;7795348002832;RICHMOND;880,10;0;0;0;0
D;TACARDIA 50 MG CPR X 28;;4297719;7795348251254;RICHMOND;718,15;0;0;0;0
D;TACARDIA 50 MG CPR X 60;43024;4297714;7795348002337;RICHMOND;1358,86;0;0;0;0
D;TACARDIA D 50/12,5 MG CPR X 28;;5374551;7795348251292;RICHMOND;836,22;0;0;0;0
D;TACICUL 50 MG CPR X 30;;5364681;7798050061111;DENVER FARMA;769,75;0;0;0;0
D;TACICUL D 50/12,5 MG CPR X 30;;6331421;7798050063696;DENVER FARMA;846,66;0;0;0;0
D;TACINES SUSP OFT X 5 ML;;5456711;7798050061326;DENVER FARMA;437,04;0;0;0;0
D;TACLONEX GEL X 30 GR;;6350421;7798260150360;ANDRATX PHARMA;2836,64;0;0;0;0
D;TACLONEX UNG X 30 GR;43344;5802681;7798260150018;ANDRATX PHARMA;2836,64;0;0;0;0
D;TACNA 250 MG CPR X 14;30130;4740492;7791763002150;RAYMOS;746,88;0;0;0;0
D;TACNA 250 MG CPR X 28;30131;4740493;7791763002167;RAYMOS;1423,50;0;0;0;0
D;TACRAF 25 MG CPR X 20;;6197261;7795371001079;TRB PHARMA;502,00;0;0;0;0
D;TACRAF GEL X 60 GR;;6197391;7795371001116;TRB PHARMA;527,00;0;0;0;0
D;TACRODERM 0,03% UNG X 10 GR;;5498711;7795347957409;LAZAR;523,15;0;0;0;1
D;TACRODERM 0,1% UNG X 20 GR;;5498681;7795347957393;LAZAR;1009,26;0;0;0;1
D;TACRO-TIC 0,03% UNG DERMICO X 10 GR;35884;5336131;7798167580055;VALUGE S.A.;560,83;0;0;0;1
D;TACRO-TIC 0,1% UNG DERMICO X 20 GR;39534;5336001;7798167580048;VALUGE S.A.;1085,09;0;0;0;1
D;TADAL 20 MG CPR X 2;;6369682;7791171001165;FINADIET;724,46;0;0;0;0
D;TADAL 20 MG CPR X 4;;6369683;7791171001202;FINADIET;1445,74;0;0;0;0
D;TADAL 5 MG CPR X 28;;6369712;7791171001141;FINADIET;3676,34;0;0;0;0
D;TADALAFILO TEVA 20 MG CPR X 4;;6340551;7795326020346;IVAX;1209,01;0;0;0;0
D;TADALAFILO TEVA 5 MG CPR X 28;;6340421;7795326020339;IVAX;2741,38;0;0;0;0
D;TAFINLAR 75 MG CAP X 120;;6299972;7795306473933;NOVARTIS;528315,49;0;1;0;1
D;TAFIROL 1 GR CPR X 50;29983;4996752;7798140251118;GENOMMA;358,80;0;0;0;0
D;TAFIROL 1 GR CPR X 80;;4996755;7798140251101;GENOMMA;574,08;0;0;0;0
D;TAFIROL 500 MG CPR X 10 EXHIB X 40;;9984900;7798140253389;GENOMMA;2460,00;0;0;0;0
D;TAFIROL 500 MG CPR X 100;32033;9990074;7798140253044;GENOMMA;615,00;0;0;0;0
D;TAFIROL 500 MG CPR X 30;;9984902;7798140250470;GENOMMA;184,50;0;0;0;0
D;TAFIROL ARTRO CPR X 20;38214;5466973;7798140251163;GENOMMA;515,20;0;0;0;0
D;TAFIROL FTE 650 MG CPR X 10 EXHIB X 30;;9984901;7798140250418;GENOMMA;2190,00;0;0;0;0
D;TAFIROL FTE 650 MG CPR X 30;;9984904;7798140250395;GENOMMA;219,00;0;0;0;0
D;TAFIROL FTE 650 MG CPR X 70(-40% OFF);;9987105;7798140258872;GENOMMA;259,00;0;0;0;0
D;TAFIROL MIGRA CPR X 10;;9986997;7798140258667;GENOMMA;125,00;0;0;0;0
D;TAFIROL PED GTS X 20 ML;38031;9980376;7798140251231;GENOMMA;209,00;0;0;0;0
D;TAFIROL PED JAR X 120 ML;34006;9990457;7798140251224;GENOMMA;292,00;0;0;0;0
D;TAFIROL PLUS RAP ACCION CAP X 16;;9986812;7798140258636;GENOMMA;168,00;0;0;0;0
D;TAFIROL PLUS RAP ACCION CAP X 240(EXH 30X8);;9987271;7798140259251;GENOMMA;2640,00;0;0;0;0
D;TAFIROL PLUS RAP ACCION CAP X 8;;9986811;7798140258445;GENOMMA;89,00;0;0;0;0
D;TAFIROLITO CPR MAST X 20;;9987500;7798140252849;GENOMMA;225,00;0;0;0;0
D;TALASA NF JAR X 120 ML;17036;3946931;7793742002700;ANDROMACO;589,72;0;0;0;0
D;TALOF SUSP OFT X 5 ML;43367;4739181;7795368000313;POEN;513,28;0;0;0;0
D;TALONARIO DE DEVOLUCION;;111111111;;;0,02;0;0;0;0
D;TALONARIO DE PEDIDOS;;222222222;;;0,00;0;0;0;0
D;TALPRAM 10 MG CPR X 30;;5842393;7795348251193;RICHMOND;1090,30;0;0;0;0
D;TALPRAM 20 MG CPR X 30;;5842423;7795348251216;RICHMOND;1804,92;0;0;0;0
D;TALTZ AUTOINJECTOR 80 MG INY X 1;;6497681;7795990002051;ELI LILLY;105374,45;0;1;0;1
D;TAMOXIFENO BIOTENK 20 MG CPR X 30;26823;4785963;7796363000865;BIOTENK;674,27;0;0;0;0
D;TAMOXIFENO GADOR 10 CPR X 30;03925;2719661;7792183106466;GADOR;305,21;0;0;0;0
D;TAMOXIFENO GADOR 20 CPR X 30;03927;2719664;7792183106497;GADOR;813,23;0;0;0;0
D;TAMSULOSINA RICHET 0,4 MG CAP X 30;;5963552;7795336292948;RICHET;1068,95;0;0;0;0
D;TAMSULOSINA TEVA 0,4 MG CPR X 30;;5929551;7795326000089;IVAX;1145,29;0;0;0;0
D;TAMSUNA 0,4 MG CAP X 30;33583;6149551;7792069629010;SANDOZ;1322,85;0;0;0;0
D;TANAKAN FTE CPR X 15;30104;3018882;7791848036209;LABORATORIO ELEA  PHOENIX;1470,62;0;0;0;0
D;TANAKAN FTE CPR X 30;06523;3018881;7791848036056;LABORATORIO ELEA  PHOENIX;2881,63;0;0;0;0
D;TANAKAN GRAG X 30;06518;2827151;7791848036018;LABORATORIO ELEA  PHOENIX;1772,03;0;0;0;0
D;TANAKAN GRAG X 60;06519;2827152;7791848036025;LABORATORIO ELEA  PHOENIX;3264,86;0;0;0;0
D;TANAVAT 10 MG CPR X 30;22042;4429212;7791829008379;MICROSULES ARGENTINA;802,76;0;0;0;0
D;TANAVAT 20 MG CPR X 30;33230;5136272;7791829008959;MICROSULES ARGENTINA;1033,34;0;0;0;0
D;TANAVAT 5 MG CPR X 30;22041;4429132;7791829008362;MICROSULES ARGENTINA;102,22;0;0;0;0
D;TANDIUR CPR X 30;07007;866622;7791763001603;RAYMOS;215,54;0;0;0;0
D;TANESA SOB X 14;;6380551;7798161930269;ROSSMORE;2359,63;0;0;0;0
D;TANESA SOB X 28;;6380552;7798161930276;ROSSMORE;4107,52;0;0;0;0
D;TANEZOX 200 MG SUSP ENV X 15;23295;455560;7791829008447;MICROSULES ARGENTINA;390,80;0;0;0;0
D;TANEZOX 500 MG CPR X 3;23294;4555521;7791829008430;MICROSULES ARGENTINA;469,79;0;0;0;0
D;TANSILOPROST 0,4 MG CAP X 30;37808;5465002;7791171101315;FINADIET;1637,35;0;0;0;0
D;TANSILOPROST 0,4 MG CAP X 60;;5465003;7791171000199;FINADIET;2731,34;0;0;0;0
D;TANSILOPROST DUO 0,5/0,4 MG CAP X 30;;6211131;7791171000625;FINADIET;2439,14;0;0;0;0
D;TANSILOPROST RET CPR X 30;;5868971;7791171001011;FINADIET;1637,29;0;0;0;0
D;TANSILOPROST RET CPR X 60;;5868972;7791171001028;FINADIET;2731,30;0;0;0;0
D;TANVIMIL A 100000 CAP X 30;07013;872481;7791763001849;RAYMOS;252,16;0;0;0;0
D;TANVIMIL A 50000 CAP X 30;;0871653;7791763001375;RAYMOS;267,50;0;0;0;0
D;TANVIMIL A 50000 CAP X 60;;0867154;7791763001382;RAYMOS;445,81;0;0;0;0
D;TANVIMIL ACD FLUOR SOL X 30 ML;42591;5784681;7791763337979;RAYMOS;234,52;0;0;0;0
D;TANVIMIL ADC PED GTS X 20 ML;27830;4902191;7791763337825;RAYMOS;276,04;0;0;0;0
D;TANVIMIL AMINOACIDOS CPR X 30;24057;868282;7791763337719;RAYMOS;390,63;0;0;0;0
D;TANVIMIL B1 B6 B12 CPR X 30;40719;0873212;7791763337931;RAYMOS;478,37;0;0;0;0
D;TANVIMIL B6 CPR X 30;;0864222;7791763001450;RAYMOS;176,20;0;0;0;0
D;TANVIMIL B6 CPR X 60;;0864224;7791763001467;RAYMOS;284,83;0;0;0;0
D;TANVIMIL D GTS X 10 ML;07021;0872221;7791763002105;RAYMOS;183,93;0;0;0;0
D;TANVIMIL E 1000 MG CAP X 30;;6278262;7791763001306;RAYMOS;707,98;0;0;0;0
D;TANVIMIL E 1000 MG CAP X 60;;6278264;7791763001313;RAYMOS;1193,75;0;0;0;0
D;TANVIMIL E 400 MG CAP X 30;13008;3689532;7791763002259;RAYMOS;335,66;0;0;0;0
D;TANVIMIL E 400 MG CAP X 60;;3689533;7791763001412;RAYMOS;559,57;0;0;0;0
D;TANVIMIL E CAP X 30;;0867954;7791763001399;RAYMOS;254,17;0;0;0;0
D;TANVIMIL E CAP X 60;;0867955;7791763001405;RAYMOS;395,38;0;0;0;0
D;TANVIMIL E CAP X 90;;0867957;7791763002198;RAYMOS;466,49;0;0;0;0
D;TANVIMIL EBA CAP X 100;26753;0872303;7791763337740;RAYMOS;1004,36;0;0;0;0
D;TANVIMIL EBA CAP X 30;;0872304;7791763001504;RAYMOS;374,07;0;0;0;0
D;TANVIMIL EBA CAP X 60;;0872305;7791763001511;RAYMOS;593,40;0;0;0;0
D;TANVIMIL FOLICO 1 MG CPR X 30;21245;4365282;7791763337665;RAYMOS;317,39;0;0;0;0
D;TANVIMIL FOLICO 1 MG CPR X 60;26754;4365283;7791763337757;RAYMOS;421,62;0;0;0;0
D;TANVIMIL FOLICO 10 MG CPR X 30;31960;5089382;7791763337832;RAYMOS;489,24;0;0;0;0
D;TANVIMIL FOLICO 10 MG CPR X 60;31961;5089383;7791763337849;RAYMOS;904,30;0;0;0;0
D;TANVIMIL FOLICO 5 MG CPR X 30;21246;4365362;7791763337672;RAYMOS;426,84;0;0;0;0
D;TANVIMIL FOLICO 5 MG CPR X 60;26755;4365363;7791763337764;RAYMOS;486,27;0;0;0;0
D;TANVIMIL FOLICO 5 MG GTS X 10 ML;;5089432;7791763001528;RAYMOS;241,08;0;0;0;0
D;TANVIMIL GEL POMO X 20 GR;39154;5349422;7791763337917;RAYMOS;127,76;0;0;0;0
D;TANVIMIL GEL POMO X 60 GR;36706;5349426;7791763003058;RAYMOS;213,07;0;0;0;0
D;TANVIMIL GINSENG CAP X 30;15430;869272;7791763003515;RAYMOS;418,58;0;0;0;0
D;TANVIMIL GINSENG CAP X 60;15431;869274;7791763003492;RAYMOS;976,00;0;0;0;0
D;TANVIMIL ISOFLAVONAS CALCIO D3 CPR X 30;37998;9980467;7791763337894;RAYMOS;199,50;1;0;0;0
D;TANVIMIL ISOFLAVONAS CPR X 30;32809;9990247;7791763337863;RAYMOS;245,04;1;0;0;0
D;TANVIMIL ISOFLAVONAS CPR X 60;34554;9990570;7791763337870;RAYMOS;374,75;1;0;0;0
D;TANVIMIL ISOFLAVONAS CREM X 50 ML;35394;9990758;7791763003065;RAYMOS;214,83;1;0;0;0
D;TANVIMIL ISOFLAVONAS DUO CPR X 30;;6150001;7791763000859;RAYMOS;372,09;0;0;0;0
D;TANVIMIL ISOFLAVONAS DUO CPR X 60;;6150002;7791763000866;RAYMOS;628,62;0;0;0;0
D;TANVIMIL K CPR X 10;07027;0866961;7791763002402;RAYMOS;199,18;0;0;0;0
D;TANVIMIL M CAP X 30;07028;869351;7791763002501;RAYMOS;306,18;0;0;0;0
D;TANVIMIL M CAP X 60;;0869353;7791763001429;RAYMOS;579,60;0;0;0;0
D;TANVIMIL PLUS CAP X 30;;0866042;7791763001436;RAYMOS;349,81;0;0;0;0
D;TANVIMIL PLUS CAP X 60;;0866044;7791763001443;RAYMOS;672,98;0;0;0;0
D;TAPON P/OIDOS DE SILICONA;;9995642;;LABORATORIOS ROSARIO;56,30;1;0;0;0
D;TAPON P/OIDOS ESP SOFT LISFAR 2PARES C/CORD;;9986902;7798028002542;;97,68;1;0;0;0
D;TAPON P/OIDOS LISFAR 1 PAR AD;;9984274;7798028001729;;91,62;1;0;0;0
D;TAPON P/OIDOS LISFAR 1 PAR NÑ;;9984273;7798028001736;;91,62;1;0;0;0
D;TAPON P/OIDOS LISFAR AMASABLE 3 PARES NÑ/AD;;9984272;7798028001743;;166,12;1;0;0;0
D;TAPON P/OIDOS OTOSAN 1 PAR AD;;9991797;7798012350048;PRO AUDIO;62,37;1;0;0;0
D;TAPON P/OIDOS OTOSAN 1 PAR NÑ;;9991791;7798012350055;PRO AUDIO;62,37;1;0;0;0
D;TAPON P/OIDOS OTOSAN AMASABLE 1 PAR NÑ/AD;;9986270;7798012350062;PRO AUDIO;67,83;1;0;0;0
D;TAPON P/OIDOS OTOSAN ESP 1 PAR AD;;9986271;7798012350314;PRO AUDIO;44,53;1;0;0;0
D;T-APRACUR CPR X 5;;9984414;7795373078253;LEPETIT PHARMA;30,72;0;0;0;0
D;TAR GEL  SHA X 155 ML;06952;471847;7798021111036;LAGOS;1428,00;0;0;0;0
D;TARDYFERON GRAG X 30;40007;2653152;7798067995492;SIDUS;855,28;0;0;0;0
D;TARGOCID 400 MG FCO AMP X 1;11413;3181641;7795312107969;SANOFI AVENTIS;4606,04;0;0;0;0
D;TARKUS P/AFEITAR GEL X 100 GR;10817;9992491;7798040750056;SIVADERM;74,05;1;0;0;0
D;TARUSOL 0,4 MG CPR X 30;;6222391;7798112990960;LEPETIT PHARMA;714,84;0;0;0;0
D;TARUSOL 0,4 MG CPR X 60;;6222393;7798112990977;LEPETIT PHARMA;1123,32;0;0;0;0
D;TAURAL 300 MG CPR X 30;07929;2854462;7795345005959;ROEMMERS;721,50;0;0;0;0
D;TAURAL AMP X 6;07928;2745142;7795345007250;ROEMMERS;302,53;0;0;0;0
D;TAURAL CPR EFERV X 10;;3763521;7795345001111;ROEMMERS;428,52;0;0;0;0
D;TAURAL CPR X 100 DISP.;;9990095;7795345000329;ROEMMERS;964,27;0;0;0;0
D;TAURAL CPR X 30;;2729223;7795345001265;ROEMMERS;366,27;0;0;0;0
D;TAURAL CPR X 60;07927;2729222;7795345007069;ROEMMERS;650,48;0;0;0;0
D;TAURAL PLUS LIQ SUSP X 200 ML;;6041712;7795345000756;ROEMMERS;596,93;0;0;0;0
D;TAURAL SUSP X 200 ML;37954;5448843;7795345013510;ROEMMERS;395,82;0;0;0;0
D;TAVINEX ANTIGRIPAL CPR X 16;32319;9990949;7794207084149;OFAR;271,00;0;0;0;0
D;TAVINEX EXPEC JAR X 100 ML;23971;9990805;7794207084125;OFAR;304,00;0;0;0;0
D;TAXAGON 100 MG CPR X 20;07114;2189921;7795342002067;IVAX;807,97;0;0;0;0
D;TAXAGON 50 MG CPR X 20;07116;2187021;7795342002050;IVAX;507,86;0;0;0;0
D;TAXAT CPR X 10;;5323971;7795378005766;MONTPELLIER;462,64;0;0;0;0
D;TAXAT CPR X 20;;05323972;7795378005773;MONTPELLIER;907,43;0;0;0;0
D;TAXAT CPR X 30;;5323973;7795378005780;MONTPELLIER;1161,90;0;0;0;0
D;TAXUS 400 MG CPR MAST X 30;28928;4925202;7795328055476;BETA;503,89;0;0;0;0
D;TAYCOVIT 100 MG KIT X 1;18352;3972413;7795342002685;IVAX;22106,18;0;1;0;1
D;TAYCOVIT 30 MG AMP X 1;18351;3972411;7795342002586;IVAX;6696,23;0;1;0;1
D;TEA TEST DE EMBARAZO ENV X 1;12589;9991525;7798140251194;GENOMMA;115,87;1;0;0;0
D;TEA TREE OIL EWE FCO X 20 ML;;9986796;7797811099486;SANITAS;295,47;1;0;0;0
D;TECEPIN 2 MG CPR X 50;;5632394;7798032932538;SAVANT PHARM;110,83;0;0;0;0
D;TECNOMAX 50 MG CPR X 2;31943;4590331;7798084682368;RAFFO;164,83;0;0;0;0
D;TECTA 40 MG CPR X 14;;6159131;7795300000814;TAKEDA;435,88;0;0;0;0
D;TECTA 40 MG CPR X 30;;6159132;7795300000838;TAKEDA;1439,26;0;0;0;0
D;TEGRETOL 400 LC CPR X 30;09259;3034961;7795306150407;NOVARTIS;1583,35;0;0;0;0
D;TEGRETOL 400 LC CPR X 60;00629;3034962;7795306150599;NOVARTIS;2664,30;0;0;0;0
D;TEGRETOL CPR X 60;09414;3034702;7795306207026;NOVARTIS;1124,29;0;0;0;0
D;TEGRETOL JAR X 100 ML;43335;3034883;7795306151824;NOVARTIS;288,21;0;0;0;0
D;TEICOPLANINA RICHET 200 MG FCO AMP X 1;;4671430;7795336290395;RICHET;1476,89;0;0;0;0
D;TEKFEMA ENEMA X 135 ML;13408;3682761;7795325002992;RIVERO;453,31;0;0;0;0
D;TELA ADHES LISFAR CARRET N5 12,5MM X4MCJX18;;9981635;7798028001989;;813,55;1;0;0;0
D;TELA ADHES LISFAR CARRET N6 25MM X 4M CJX12;;9981636;7798028001996;;987,06;1;0;0;0
D;TELA ADHES LISFAR CARRET N7 50MM X 4M CJ X6;;9981637;7798028002191;;899,05;1;0;0;0
D;TELA ADHES PRINTEX CARRET 12,5MMX2,25MCJX24;;9982909;;;81,39;1;0;0;0
D;TELA ADHES SYRA CAJA N3 12,5 MM X 2 ENV X 1;;9992342;7792009011264;SYRA;26,91;1;0;0;0
D;TELA ADHES SYRA CAJA N5 12,5 MM X 4 ENV X 1;;9993370;7792009011271;SYRA;41,72;1;0;0;0
D;TELA ADHES SYRA CAJA N6 25 MM X 4 ENV X 1;;9993369;7792009011288;SYRA;68,35;1;0;0;0
D;TELA ADHES SYRA CARRET N3 12,5MM X 2M ENVX1;;9981188;7792009011226;SYRA;24,43;1;0;0;0
D;TELA ADHES SYRA CARRET N4 25 MM X 2 ENV X1;;9986891;7792009011233;SYRA;39,67;1;0;0;0
D;TELA ADHES SYRA CARRET N5 12,5 MM X4 ENV X1;;9993372;7792009011240;SYRA;39,46;1;0;0;0
D;TELA ADHES SYRA CARRET N6 25 MM X4 M ENV X1;;9993371;7792009011257;SYRA;64,83;1;0;0;0
D;TELA HIPO DURAPORE 3M 25MM X 9,1M CJ X 12;;9981010;;3M ARGENTINA;2482,45;1;0;0;0
D;TELA HIPO MICRO 3M 12,5MM X 9,1M CJ X 24;;9997521;;3M ARGENTINA;818,86;1;0;0;0
D;TELA HIPO MICRO 3M 25MM X 9,1M CJ X 12;;9997522;;3M ARGENTINA;689,50;1;0;0;0
D;TELA HIPO MICRO 3M 50MM X 9,1M CJ X 6;;9997546;;3M ARGENTINA;689,50;1;0;0;0
D;TELA HIPO MICRO 3M CARRET 12,5MMX9,1M CJX24;;9990988;;3M ARGENTINA;1487,67;1;0;0;0
D;TELA HIPO MICRO 3M CARRET 25MM X9,1M CJ X12;;9990970;;3M ARGENTINA;1487,67;1;0;0;0
D;TELA HIPO MICRO 3M CARRET 50MM X 9,1M CJ X6;;9990971;;3M ARGENTINA;1487,67;1;0;0;0
D;TELA HIPO MICRO LISFAR CARRET 25MM X9MCJX12;;9982172;7798028001187;;804,50;1;0;0;0
D;TELA HIPO MICRO LISFAR CARRET 50MM X9M CJX6;;9982173;7798028001194;;809,27;1;0;0;0
D;TELA HIPO MICRO LISFAR CARRET12,5MMX9MCJX24;;9982171;7798028001170;;946,92;1;0;0;0
D;TELA HIPO MICRO SYRA 12,5MM X 9M CJ X 18;;9981092;7792009011905;SYRA;494,77;1;0;0;0
D;TELA HIPO MICRO SYRA 25MM X 9M CJ X 12;;9980640;7792009011912;SYRA;542,19;1;0;0;0
D;TELA HIPO MICRO SYRA 50MM X 9M CJ X 6;;9982420;7792009011929;SYRA;506,80;1;0;0;0
D;TELA HIPO TRANS 3M 12,5MM X 9,1M CJ X 24;;9990989;;3M ARGENTINA;1206,95;1;0;0;0
D;TELA HIPO TRANS 3M 25MM X 9,1M CJ X 12;;9990990;;3M ARGENTINA;1206,95;1;0;0;0
D;TELA HIPO TRANS 3M 50MM X 9,1M CJ X 6;;9990991;;3M ARGENTINA;1206,95;1;0;0;0
D;TELEBRIX CORONARIO FCO AMP X 100 ML;08852;2828563;7795337910315;TEMIS LOSTALO;5372,40;0;0;0;0
D;TELEBRIX CORONARIO FCO AMP X 50 ML;08851;2828562;7795337910308;TEMIS LOSTALO;2782,27;0;0;0;0
D;TELEBRIX HYST FCO AMP X 20 ML C/ACC;09449;2438162;7795337911381;TEMIS LOSTALO;2144,72;0;0;0;0
D;TELEDOL 20 MG CPR REC X 10;37847;4015471;7791909232434;CASASCO;410,59;0;0;0;0
D;TELEDOL 20 MG CPR REC X 20;37848;4015472;7791909232489;CASASCO;648,24;0;0;0;0
D;TELEDOL 30 MG AMP X 3;40045;4015511;7791909235374;CASASCO;270,40;0;0;0;0
D;TELEDOL SL SUBLIN 10 MG CPR X 10;40044;5644841;7791909235862;CASASCO;378,38;0;0;0;0
D;TELPRES 40 MG CPR X 28;;6443261;7792234258281;CRAVERI;1450,43;0;0;0;0
D;TELPRES 80 MG CPR X 28;;9987282;7792234259288;CRAVERI;2030,59;0;0;0;0
D;TELZIR 700 MG CPR REC X 60 (P/ENCARGO);34424;5267991;7794640408021;GLAXOSMITHKLINE;23214,79;0;0;0;1
D;TEMAX 10/10 MG CPR X 30;;5854264;7795356000547;SIDUS;1315,11;0;0;0;0
D;TEMAX 10/20 MG CPR X 30;42318;5616134;7795356999704;SIDUS;1772,93;0;0;0;0
D;TEMAX 5/10 MG CPR X 30;42316;5616004;7795356999681;SIDUS;1066,63;0;0;0;0
D;TEMAX 5/20 MG CPR X 30;42317;5616264;7795356999698;SIDUS;1577,70;0;0;0;0
D;TEMISARTAN 100 MG CRP X 30;41659;5703421;7795337900040;TEMIS LOSTALO;1189,80;0;0;0;0
D;TEMISARTAN 50 MG CPR X 30;31012;5030852;7795337909043;TEMIS LOSTALO;971,38;0;0;0;0
D;TEMISARTAN DIUR 100/25 MG CPR X 30;41661;5177611;7795337900064;TEMIS LOSTALO;1226,27;0;0;0;0
D;TEMISARTAN DIUR 50/12,5 MG CPR X 30;41660;5177561;7795337900057;TEMIS LOSTALO;1109,69;0;0;0;0
D;TEMISTAC SOL X 120 ML;31125;9993505;7795337911671;TEMIS LOSTALO;4164,94;0;0;0;0
D;TEMISTAC SOL X 25 ML;35325;9990696;7795337911756;TEMIS LOSTALO;1986,43;0;0;0;0
D;TEMPLARIS 200 MG CAP X 30;;6221841;7798161990287;FRANCELAB ARGENTINA;1091,30;0;0;0;0
D;TEMPLARIS 200 MG CAP X 60;;6221842;7798161990294;FRANCELAB ARGENTINA;1986,59;0;0;0;0
D;TEMPOTANE 2% JAR X 100 ML;;6173421;7795347958529;LAZAR;351,85;0;0;0;0
D;TEMPOTANE 600 MG SOB X 10;;6427681;7795347958482;LAZAR;435,19;0;0;0;0
D;TEMPOTANE 600 MG SOB X 20;;6427682;7795347958499;LAZAR;731,48;0;0;0;0
D;TENCAS 10 MG CPR X 100;;9986327;7791909372130;CASASCO;835,46;0;0;0;0
D;TENCAS 10 MG CPR X 30;24635;3649771;7791909370426;CASASCO;360,95;0;0;0;0
D;TENCAS 10 MG CPR X 50;34252;3649774;7791909370532;CASASCO;599,99;0;0;0;0
D;TENCAS 10 MG CPR X 60;;3649772;7791909370594;CASASCO;685,73;0;0;0;0
D;TENCAS 20 MG CPR X 30;24636;3649851;7791909370808;CASASCO;432,13;0;0;0;0
D;TENCAS 20 MG CPR X 50;34254;3649854;7791909370853;CASASCO;691,15;0;0;0;0
D;TENCAS 5 MG CPR X 100;;9986326;7791909370150;CASASCO;481,82;0;0;0;0
D;TENCAS 5 MG CPR X 30;33477;5220741;7791909370044;CASASCO;203,59;0;0;0;0
D;TENCAS 5 MG CPR X 60;;5220742;7791909370112;CASASCO;383,69;0;0;0;0
D;TENCAS D 10/25 MG CPR X 30;37839;5449131;7791909371164;CASASCO;516,33;0;0;0;0
D;TENCAS D 20/12,5 MG CPR X 30;37840;5449261;7791909371478;CASASCO;540,21;0;0;0;0
D;TENCILAN 10 MG CPR X 50;03661;1717443;7791171000366;FINADIET;350,24;0;0;0;0
D;TENCILAN 5 MG CPR X 50;03659;1710673;7791171000342;FINADIET;301,52;0;0;0;0
D;TENEGLUCON CPR X 30;;6283002;7795380001855;INVESTI FARMA;2226,97;0;0;0;0
D;TENKDOL 20 MG CPR X 10;26824;4773661;7796363000872;BIOTENK;339,76;0;0;0;0
D;TENKDOL 20 MG CPR X 20;26989;4773662;7796363000780;BIOTENK;542,06;0;0;0;0
D;TENKDOL SL 10 MG CPR X 10;26826;4773741;7796363000889;BIOTENK;312,80;0;0;0;0
D;TENSIMED 10 MG CPR X 30;43909;5809422;7798011652129;LEPETIT PHARMA;257,60;0;0;0;0
D;TENSIMED 5 MG CPR X 30;43908;5809392;7798011652112;LEPETIT PHARMA;188,60;0;0;0;0
D;TENSIOMETRO ANEROIDE SILFAB  (I1300) X 1;;9983678;7798028880768;SILFAB;1240,20;1;0;0;0
D;TENSIOMETRO ASPEN C/ESTETOS AS102 ENV X 1;;9980381;7790808030158;ASPEN;1142,30;1;0;0;0
D;TENSIOMETRO ASPEN DIGIT PREV MANUAL CH91 X1;;9986984;7790808037423;ASPEN;2779,43;1;0;0;0
